C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_10_993.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_10_993.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_10_993.jpg, -0.3853608, 1, 0, 17.58654
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_096.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_096.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_096.jpg, -0.09149762, 1, 0, 18.61678
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_198.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_198.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_198.jpg, 0, 1, 0, 19.64216
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_298.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_298.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_298.jpg, -0.1433748, 1, 0, 20.63289
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_402.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_402.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_402.jpg, -0.4477893, 1, 0, 21.55103
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_504.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_504.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_504.jpg, -0.7412227, 1, 0, 22.29035
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_605.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_605.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_605.jpg, -0.6750748, 1, 0, 23.05106
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_707.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_707.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_707.jpg, -0.3167233, 1, 0, 24.25932
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_807.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_807.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_807.jpg, -0.01637322, 1, 0, 25.21512
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_11_911.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_11_911.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_11_911.jpg, 0, 1, 0, 26.15128
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_015.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_015.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_015.jpg, 0, 1, 0, 27.09412
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_123.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_123.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_123.jpg, 0, 1, 0, 28.02973
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_229.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_229.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_229.jpg, 0, 1, 0, 29.14058
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_337.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_337.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_337.jpg, 0, 1, 0, 30.05528
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_440.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_440.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_440.jpg, 0, 1, 0, 30.19063
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_541.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_541.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_541.jpg, 0, 1, 0, 30.19035
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_646.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_646.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_646.jpg, -0.2848107, 1, 0, 30.16985
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_749.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_749.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_749.jpg, 0, 1, 0, 30.18924
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_853.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_853.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_853.jpg, 0, 1, 0, 30.19061
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_12_954.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_12_954.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_12_954.jpg, 0, 1, 0, 30.18995
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_066.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_066.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_066.jpg, 0, 1, 0, 30.19057
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_169.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_169.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_169.jpg, -0.3091212, 1, 0, 30.16741
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_272.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_272.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_272.jpg, -0.1666791, 1, 0, 30.19096
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_375.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_375.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_375.jpg, 0, 1, 0, 30.1891
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_478.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_478.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_478.jpg, 0, 1, 0, 30.19028
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_583.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_583.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_583.jpg, 0, 1, 0, 30.19017
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_685.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_685.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_685.jpg, 0, 1, 0, 30.19008
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_787.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_787.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_787.jpg, 0, 1, 0, 30.19129
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_888.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_888.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_888.jpg, -0.0560736, 1, 0, 30.18823
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_13_989.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_13_989.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_13_989.jpg, -0.3130206, 1, 0, 30.16751
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_091.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_091.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_091.jpg, -0.005971164, 1, 0, 30.18925
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_193.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_193.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_193.jpg, 0, 1, 0, 30.18998
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_296.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_296.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_296.jpg, 0, 1, 0, 30.19028
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_399.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_399.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_399.jpg, 0, 1, 0, 30.19028
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_507.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_507.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_507.jpg, -0.2441964, 1, 0, 30.17475
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_615.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_615.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_615.jpg, -0.09059581, 1, 0, 30.19112
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_720.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_720.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_720.jpg, 0, 1, 0, 30.18946
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_826.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_826.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_826.jpg, 0, 1, 0, 30.19028
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_14_929.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_14_929.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_14_929.jpg, -0.1788708, 1, 0, 30.18255
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_035.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_035.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_035.jpg, -0.2357241, 1, 0, 30.18473
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_140.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_140.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_140.jpg, 0, 1, 0, 30.18817
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_242.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_242.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_242.jpg, 0, 1, 0, 30.1901
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_344.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_344.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_344.jpg, 0, 1, 0, 30.19027
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_448.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_448.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_448.jpg, 0, 1, 0, 30.19031
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_553.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_553.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_553.jpg, -0.2053077, 1, 0, 30.17929
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_658.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_658.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_658.jpg, -0.04616311, 1, 0, 30.19093
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_764.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_764.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_764.jpg, 0, 1, 0, 30.19009
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_869.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_869.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_869.jpg, 0, 1, 0, 30.19029
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_15_969.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_15_969.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_15_969.jpg, -0.2398302, 1, 0, 30.17598
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_072.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_072.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_072.jpg, -0.3676602, 1, 0, 30.16892
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_184.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_184.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_184.jpg, -0.07634066, 1, 0, 30.19092
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_292.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_292.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_292.jpg, 0, 1, 0, 30.18938
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_397.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_397.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_397.jpg, 0, 1, 0, 30.19024
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_505.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_505.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_505.jpg, 0, 1, 0, 30.19088
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_611.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_611.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_611.jpg, 0, 1, 0, 30.19031
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_718.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_718.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_718.jpg, -0.067266, 1, 0, 30.18921
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_824.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_824.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_824.jpg, -0.2393208, 1, 0, 30.17711
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_16_930.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_16_930.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_16_930.jpg, 0, 1, 0, 30.18943
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_17_032.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_17_032.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_17_032.jpg, 0, 1, 0, 30.1902
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_17_136.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_17_136.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_17_136.jpg, 0, 1, 0, 30.19029
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_17_239.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_17_239.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_17_239.jpg, 0, 1, 0, 30.19043
C:\Users\georg\Desktop\findinglanes\Data\IMG\center_2022_09_08_17_19_17_345.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\left_2022_09_08_17_19_17_345.jpg, C:\Users\georg\Desktop\findinglanes\Data\IMG\right_2022_09_08_17_19_17_345.jpg, 0, 1, 0, 30.19029
